State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
NEW YORK,SUFFOLK,2017-123,CAMACHO,SPOTA,CORRUPTION,"WC,TX","D,H",43004.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,52.0,32,"4,701","1,419",,,,,,,,,RELATED TO NO. 2017-124,RELATED TO NO. 2017-124
NEW YORK,SUFFOLK,2017-124,CAMACHO,SPOTA,CORRUPTION,"WC,TX","D,H",43004.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,83.0,32,"7,515","2,635",535060.0,35060.0,5.0,0.0,,,,,,
NEW YORK,SUFFOLK,2017-125,CAMACHO,SPOTA,CORRUPTION,"WC,TX","D,H",43061.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,25.0,32,778,78,,,,,,,,,RELATED TO NO. 2017-124,RELATED TO NO. 2017-124
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-1,"COHEN, JR.",SINGAS,NARCOTICS,WC,D,42688.0,30.0,2.0,90.0,INSTALLED AND USED,88.0,,,,,302947.0,189731.0,45.0,0.0,,1.0,,37.0,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-2,CONNOLLY,GONZALEZ,BRIBERY,WC,D,42740.0,27.0,1.0,54.0,INSTALLED AND USED,54.0,,,,,,,8.0,0.0,0.0,0.0,0.0,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-3,ROMAN,SINGAS,NARCOTICS,WC,D,42741.0,30.0,2.0,90.0,INSTALLED AND USED,86.0,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-4,DUFFY,SINGAS,NARCOTICS,WC,D,42776.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-5,DICKERSON,SINGAS,NARCOTICS,WC,D,42718.0,30.0,3.0,120.0,INSTALLED AND USED,114.0,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-6,RIVERA,SINGAS,NARCOTICS,WC,D,42758.0,30.0,2.0,90.0,INSTALLED AND USED,87.0,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-7,CHAMBERS,SINGAS,NARCOTICS,WC,D,42705.0,29.0,4.0,149.0,INSTALLED AND USED,140.0,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-8,RIVERA,SINGAS,NARCOTICS,WC,D,42758.0,30.0,2.0,90.0,INSTALLED AND USED,87.0,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-9,CONNOLLY,KADANOFF,NARCOTICS,"WC,WO,TX","D,H,A",42838.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,246.0,159,"14,544","3,162",321896.0,105896.0,9.0,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-10,DILLON,KADANOFF,FRAUD,WC,D,42977.0,30.0,6.0,210.0,INSTALLED AND USED,29.0,335.0,,"9,718","3,986",70883.0,9718.0,14.0,0.0,,,1.0,1.0,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-11,CONNOLLY,KADANOFF,NARCOTICS,"WC,WO,TX","D,A",42895.0,30.0,4.0,150.0,INSTALLED AND USED,144.0,2092.0,150,"301,325","35,347",1120425.0,688425.0,9.0,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-12,CONNOLLY,SINGAS,NARCOTICS,"WC,TX",D,42986.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-13,LEVENTHAL,SINGAS,NARCOTICS,"WC,TX",D,43061.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-14,BRATHWAITE NELSON,SINGAS,NARCOTICS,"WC,TX",D,42935.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-15,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-16,HINDS-RADIX,SINGAS,NARCOTICS,"WC,TX",D,42922.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-17,HINDS-RADIX,SINGAS,NARCOTICS,"WC,TX",D,42922.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-18,IANNACCI,SINGAS,NARCOTICS,"WC,TX",D,43000.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-19,HINDS-RADIX,SINGAS,NARCOTICS,"WC,TX",D,42922.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-20,LASALLE,SINGAS,NARCOTICS,"WC,TX",D,42916.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-21,HINDS-RADIX,SINGAS,NARCOTICS,"WC,TX",D,42922.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-22,CHRISTOPHER,SINGAS,NARCOTICS,"WC,TX",D,42909.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-23,CHRISTOPHER,SINGAS,NARCOTICS,"WC,TX",D,42909.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-24,HALL,SINGAS,NARCOTICS,"WC,TX",D,42900.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-25,ROMAN,SINGAS,NARCOTICS,"WC,TX",D,42880.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-26,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-27,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-28,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-29,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-30,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-31,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-32,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43012.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-33,MASTRO,SINGAS,NARCOTICS,"WC,TX",D,43028.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-34,LEVENTHAL,SINGAS,NARCOTICS,"WC,TX",D,43061.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-35,LEVENTHAL,SINGAS,NARCOTICS,"WC,TX",D,43061.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-36,LEVENTHAL,SINGAS,NARCOTICS,"WC,TX",D,43061.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-37,IANNACCI,SINGAS,NARCOTICS,"WC,TX",D,43000.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-38,BRATHWAITE NELSON,SINGAS,NARCOTICS,"WC,TX",D,42935.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-39,BARROS,SINGAS,NARCOTICS,"WC,TX",D,42964.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-40,BRATHWAITE NELSON,SINGAS,NARCOTICS,"WC,TX",D,42935.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-41,CONNOLLY,SINGAS,NARCOTICS,"WC,TX",D,42986.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-42,BARROS,SINGAS,NARCOTICS,"WC,TX",D,42961.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-43,MALTESE,SINGAS,NARCOTICS,"WC,TX",D,42971.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-44,BRATHWAITE NELSON,SINGAS,NARCOTICS,"WC,TX",D,42935.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-45,CONNOLLY,SINGAS,NARCOTICS,"WC,TX",D,42986.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-46,CONNOLLY,SINGAS,NARCOTICS,"WC,TX",D,42986.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-47,BARROS,SINGAS,NARCOTICS,"WC,TX",D,42961.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-48,CONNOLLY,SINGAS,NARCOTICS,"WC,TX",D,42986.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-49,BARROS,SINGAS,NARCOTICS,"WC,TX",D,42961.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-50,BARROS,SINGAS,NARCOTICS,"WC,TX",D,42964.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-51,"COHEN, JR.",SINGAS,NARCOTICS,"WC,TX",D,42949.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-52,"COHEN, JR.",SINGAS,NARCOTICS,"WC,TX",D,42949.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-53,"COHEN, JR.",SINGAS,NARCOTICS,"WC,TX",D,42949.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-54,CONNOLLY,SINGAS,NARCOTICS,"WC,TX",D,42986.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-55,IANNACCI,SINGAS,NARCOTICS,"WC,TX",D,43000.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-56,IANNACCI,SINGAS,NARCOTICS,"WC,TX",D,42943.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-57,BRATHWAITE NELSON,SINGAS,NARCOTICS,"WC,TX",D,42936.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-58,IANNACCI,SINGAS,NARCOTICS,"WC,TX",D,43000.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-59,IANNACCI,SINGAS,NARCOTICS,"WC,TX",D,43000.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-60,IANNACCI,SINGAS,NARCOTICS,"WC,TX",D,43000.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-61,"COHEN, JR.",SINGAS,NARCOTICS,"WC,TX",D,42949.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,Supreme Court Appellate Division 2nd Department,2017-62,BARROS,SINGAS,NARCOTICS,"WC,TX",D,42964.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
NEW YORK,TOMPKINS,2017-1,RUMSEY,KADANOFF,NARCOTICS,"WC,WO,TX",D,42695.0,30.0,8.0,270.0,INSTALLED AND USED,115.0,1800.0,393,"207,016","21,627",780850.0,182850.0,30.0,,,,,26.0,,
NORTH CAROLINA,Alamance,2017-1,"ROBERSON,",WATERS,NARCOTICS,WC,"D,R",42970.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-2,"ROBERSON,",BRITT,NARCOTICS,WC,D,42955.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-3,"ROBERSON,",WATERS,NARCOTICS,WC,D,42970.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-4,"ROBERSON,",KIRKMAN,MURDER,WC,D,42970.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-5,"ROBERSON,",EDWARDS,NARCOTICS,WC,D,42970.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-6,"ROBERSON,",BRITT,NARCOTICS,WC,"D,R",42970.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-7,"ROBERSON,",BRITT,NARCOTICS,WC,"D,R",42970.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-8,"ROBERSON,",BRITT,NARCOTICS,WC,D,42970.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-9,"ROBERSON,",WATERS,NARCOTICS,WC,"D,R",42970.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Alamance,2017-10,"ROBERSON,",DOYLE,NARCOTICS,WC,D,42970.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-1,"BADDOUR, JR.",WATERS,NARCOTICS,WC,"D,R",42835.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-2,"BADDOUR, JR.",WATERS,NARCOTICS,WC,"D,R",42835.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-3,"BADDOUR, JR.",KRUEGER,NARCOTICS,WC,D,42835.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-4,"BADDOUR, JR.",KRUEGER,NARCOTICS,WC,"D,R",42835.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-5,"BADDOUR, JR.",DOYLE,NARCOTICS,WC,D,42835.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-6,"BADDOUR, JR.",WATERS,NARCOTICS,WC,D,42815.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-7,"BADDOUR, JR.",WATERS,NARCOTICS,WC,D,42835.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Chatham,2017-8,"BADDOUR, JR.",WEST,NARCOTICS,WC,D,42835.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-1,"HUDSON,",KRUEGER,NARCOTICS,WC,"D,R",42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-2,"HUDSON,",DOYLE,NARCOTICS,WC,D,42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-3,"HUDSON,",KRUEGER,NARCOTICS,WC,"D,R",42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-4,"HUDSON,",KRUEGER,NARCOTICS,WC,D,42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-5,"HUDSON,",DOYLE,NARCOTICS,WC,D,42858.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-6,"HUDSON,",BRITT,NARCOTICS,WC,D,42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-7,"HUDSON,",KRUEGER,NARCOTICS,WC,"D,R",42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-8,"HUDSON,",WATERS,NARCOTICS,WC,"D,R",42879.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-9,"HUDSON,",WATERS,NARCOTICS,WC,D,42879.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Durham,2017-10,"HUDSON,",DOYLE,NARCOTICS,WC,D,42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-1,HALL,BELL,DRUGS - ILLEGAL,"WC,OM,TX",D,42754.0,30.0,2.0,90.0,INSTALLED AND USED,82.0,101.0,,"8,319","3,052",57250.0,2250.0,25.0,0.0,0.0,0.0,0.0,1.0,,
NORTH CAROLINA,FORSYTH,2017-2,HALL,BELL,DRUGS - ILLEGAL,"WC,OM,TX",D,43032.0,30.0,2.0,90.0,INSTALLED AND USED,65.0,,,,,45150.0,2300.0,13.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,FORSYTH,2017-3,HALL,HENDERSON,NARCOTICS,WC,D,42753.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-4,"BURKE,",KRUEGER,NARCOTICS,WC,"D,R",42912.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-5,HALL,KRUEGER,NARCOTICS,WC,D,42753.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-6,"BURKE,",KRUEGER,NARCOTICS,WC,D,42912.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-7,"BURKE,",DOYLE,NARCOTICS,WC,D,42908.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-8,"BURKE,",WATERS,NARCOTICS,WC,"D,R",42908.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-9,HALL,EVANS,NARCOTICS,WC,D,42753.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-10,"BURKE,",BRITT,NARCOTICS,WC,D,42912.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-11,HALL,BELL,NARCOTICS,WC,D,42753.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-12,"BURKE,",BRITT,NARCOTICS,WC,"D,R",42912.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-13,"BURKE,",WATERS,NARCOTICS,WC,"D,R",42908.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,FORSYTH,2017-14,"BURKE,",WEST,NARCOTICS,WC,D,42909.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-1,ALBRIGHT,BRITT,NARCOTICS,WC,"D,R",42941.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-2,"DAVIS, JR.",WATERS,NARCOTICS,WC,"D,R",42858.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-3,"CRAIG, III",WATERS,NARCOTICS,WC,D,42993.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-4,"DAVIS, JR.",WATERS,NARCOTICS,WC,D,42858.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-5,"DAVIS, JR.",KRUEGER,NARCOTICS,WC,D,42858.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-6,"DAVIS, JR.",KRUEGER,NARCOTICS,WC,"D,R",42858.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-7,ALBRIGHT,DOYLE,NARCOTICS,WC,D,42941.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-8,"DAVIS, JR.",BRITT,NARCOTICS,WC,D,42858.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-9,"CRAIG, III",WATERS,NARCOTICS,WC,D,42815.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-10,ALBRIGHT,WATERS,NARCOTICS,WC,"D,R",42940.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-11,ALBRIGHT,WATERS,NARCOTICS,WC,"D,R",42940.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-12,ALBRIGHT,WATERS,NARCOTICS,WC,"D,R",42940.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-13,ALBRIGHT,BRITT,NARCOTICS,WC,D,42941.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-14,"DAVIS, JR.",DOYLE,NARCOTICS,WC,D,42858.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-15,"DAVIS, JR.",KRUEGER,NARCOTICS,WC,"D,R",42858.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-16,ALBRIGHT,FREEMAN,NARCOTICS,WC,D,42940.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-17,"CRAIG, III",WATERS,NARCOTICS,WC,"D,R",42993.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-18,"CRAIG, III",BELL,NARCOTICS,WC,D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-19,"CRAIG, III",HENDERSON,NARCOTICS,WC,D,42993.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-20,"CRAIG, III",WATERS,NARCOTICS,WC,"D,R",42993.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-21,"CRAIG, III",WATERS,NARCOTICS,WC,"D,R",42993.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-22,ALBRIGHT,KRUEGER,NARCOTICS,WC,"D,R",42940.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-23,ALBRIGHT,KRUEGER,NARCOTICS,WC,"D,R",42940.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-24,"CRAIG, III",HENDERSON,NARCOTICS,WC,D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-25,"CRAIG, III",WATERS,NARCOTICS,WC,"D,R",42993.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-26,"CRAIG, III",KRUEGER,NARCOTICS,WC,D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
