State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Result Related
NEW YORK,QUEENS,2013-203,KNOPF,BROWN,NARCOTICS,WC,D,41340.0,30,0,30,INSTALLED AND USED,15.0,45.0,5.0,680.0,14.0,13471.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-22
NEW YORK,QUEENS,2013-204,KNOPF,BROWN,NARCOTICS,WC,D,41340.0,30,3,120,INSTALLED AND USED,51.0,88.0,40.0,4500.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,QUEENS,2013-205,MCDONALD,BROWN,NARCOTICS,WC,D,41347.0,30,0,30,INSTALLED AND USED,30.0,64.0,56.0,1906.0,258.0,21157.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-22
NEW YORK,QUEENS,2013-206,MCDONALD,BROWN,NARCOTICS,WC,D,41347.0,30,1,60,INSTALLED AND USED,30.0,59.0,33.0,1778.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-20,RELATED TO NO. 2014-22
NEW YORK,QUEENS,2013-207,MCDONALD,BROWN,NARCOTICS,WC,D,41347.0,30,1,60,INSTALLED AND USED,11.0,79.0,15.0,866.0,127.0,13454.0,2904.0,3.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2013-208,MCDONALD,BROWN,NARCOTICS,WC,D,41347.0,30,1,60,INSTALLED AND USED,29.0,0.0,1.0,7.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,QUEENS,2013-209,MCDONALD,BROWN,LARCENY,WC,D,41360.0,30,4,150,INSTALLED AND USED,136.0,142.0,154.0,19244.0,3053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,QUEENS,2013-210,MCDONALD,BROWN,LARCENY,WC,D,41360.0,30,1,60,INSTALLED AND USED,115.0,73.0,42.0,8448.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,QUEENS,2013-211,MCDONALD,BROWN,LARCENY,WC,D,41360.0,30,4,150,INSTALLED AND USED,115.0,144.0,110.0,16547.0,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2013-212,MCDONALD,BROWN,LARCENY,WC,D,41360.0,30,2,60,INSTALLED AND USED,87.0,128.0,76.0,11147.0,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,QUEENS,2013-213,KNOPF,BROWN,NARCOTICS,WC,D,41360.0,30,2,90,INSTALLED AND USED,6.0,4.0,3.0,23.0,7.0,1200.0,600.0,10.0,0.0,0.0,0.0,0.0,10.0,,
NEW YORK,QUEENS,2013-214,KNOPF,BROWN,NARCOTICS,WC,D,41360.0,30,0,30,INSTALLED AND USED,80.0,53.0,37.0,4253.0,3109.0,16000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-215,MCDONALD,BROWN,LARCENY,"WC,EE",D,41360.0,30,0,30,INSTALLED AND USED,113.0,53.0,43.0,5953.0,4463.0,22600.0,11300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-216,KNOPF,BROWN,NARCOTICS,WC,D,41368.0,30,0,30,INSTALLED AND USED,43.0,53.0,27.0,2267.0,2003.0,8600.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-217,MCDONALD,BROWN,NARCOTICS,WC,D,41375.0,30,0,30,INSTALLED AND USED,56.0,58.0,29.0,3271.0,2473.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-218,KNOPF,BROWN,NARCOTICS,WC,D,41389.0,30,1,60,INSTALLED AND USED,155.0,57.0,37.0,8779.0,7243.0,31000.0,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-219,KNOPF,BROWN,NARCOTICS,WC,D,41389.0,30,0,30,INSTALLED AND USED,169.0,59.0,53.0,9897.0,7919.0,33800.0,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-220,KNOPF,BROWN,NARCOTICS,WC,D,41396.0,30,1,60,INSTALLED AND USED,43.0,53.0,27.0,2267.0,2003.0,8600.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-221,MCDONALD,BROWN,NARCOTICS,WC,D,41403.0,30,0,30,INSTALLED AND USED,210.0,59.0,41.0,12413.0,11953.0,42000.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-222,MCDONALD,BROWN,LARCENY,WC,D,41415.0,30,2,90,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-223,MCDONALD,BROWN,LARCENY,WC,D,41415.0,30,0,30,INSTALLED AND USED,87.0,51.0,37.0,4447.0,4013.0,17400.0,8700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-224,MCDONALD,BROWN,LARCENY,"WC,EE",D,41416.0,30,5,180,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-225,KNOPF,BROWN,NARCOTICS,WC,D,41424.0,30,4,150,INSTALLED AND USED,281.0,54.0,71.0,15121.0,13913.0,56200.0,28100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-226,KNOPF,BROWN,NARCOTICS,WC,D,41424.0,30,0,30,INSTALLED AND USED,253.0,57.0,53.0,14389.0,13913.0,50600.0,25300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-227,KNOPF,BROWN,NARCOTICS,WC,D,41445.0,30,0,30,INSTALLED AND USED,225.0,60.0,41.0,13411.0,12791.0,45000.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-228,KNOPF,BROWN,NARCOTICS,WC,D,41445.0,30,0,30,INSTALLED AND USED,169.0,59.0,53.0,9897.0,7919.0,33800.0,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-229,KNOPF,BROWN,NARCOTICS,WC,D,41466.0,30,0,30,INSTALLED AND USED,193.0,62.0,53.0,11897.0,10891.0,38600.0,19300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-230,MCDONALD,BROWN,LARCENY,WC,D,41473.0,30,0,30,INSTALLED AND USED,57.0,58.0,29.0,3299.0,2777.0,11400.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-231,MCDONALD,BROWN,LARCENY,WC,D,41473.0,30,5,150,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-232,MCDONALD,BROWN,LARCENY,WC,D,41473.0,30,8,270,INSTALLED AND USED,113.0,53.0,43.0,5953.0,4463.0,22600.0,11300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-233,MCDONALD,BROWN,LARCENY,WC,D,41473.0,30,0,30,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-234,MCDONALD,BROWN,LARCENY,WC,D,41501.0,30,0,30,INSTALLED AND USED,169.0,59.0,53.0,9897.0,7919.0,33800.0,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-235,KNOPF,BROWN,NARCOTICS,WC,D,41522.0,30,2,90,INSTALLED AND USED,113.0,53.0,43.0,5953.0,4463.0,22600.0,11300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-236,KNOPF,BROWN,NARCOTICS,WC,D,41522.0,30,1,60,INSTALLED AND USED,85.0,52.0,37.0,4447.0,4013.0,17000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-237,KNOPF,BROWN,NARCOTICS,WC,D,41543.0,30,1,60,INSTALLED AND USED,141.0,60.0,43.0,8529.0,7563.0,28200.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-238,KNOPF,BROWN,NARCOTICS,WC,D,41557.0,30,1,60,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-2
NEW YORK,QUEENS,2013-239,KNOPF,BROWN,NARCOTICS,WC,D,41557.0,15,0,15,INSTALLED AND USED,281.0,54.0,71.0,15121.0,13913.0,56200.0,28100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-240,MCDONALD,BROWN,LARCENY,WC,D,41558.0,30,2,90,INSTALLED AND USED,169.0,57.0,53.0,9697.0,7919.0,33800.0,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2013-241,MCDONALD,BROWN,LARCENY,WC,D,41585.0,30,0,30,INSTALLED AND USED,153.0,63.0,53.0,9681.0,7829.0,30600.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2014-1,KNOPF,BROWN,NARCOTICS,WC,D,41228.0,30,16,510,INSTALLED AND USED,28.0,7.0,5.0,201.0,23.0,12300.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-3
NEW YORK,QUEENS,2014-2,KNOPF,BROWN,NARCOTICS,WC,D,41256.0,30,17,540,INSTALLED AND USED,27.0,12.0,45.0,329.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-3,MCDONALD,BROWN,LARCENY,WC,D,41360.0,30,15,480,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-4,MCDONALD,BROWN,LARCENY,WC,D,41360.0,30,15,480,INSTALLED AND USED,36.0,24.0,77.0,856.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-5,MCDONALD,BROWN,LARCENY,WC,D,41415.0,30,10,330,INSTALLED AND USED,14.0,4.0,19.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-6,MCDONALD,BROWN,LARCENY,WC,D,41501.0,30,10,330,INSTALLED AND USED,17.0,29.0,72.0,492.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-7,MCDONALD,BROWN,LARCENY,WC,D,41529.0,30,6,210,INSTALLED AND USED,17.0,36.0,31.0,611.0,140.0,44955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-8,MCDONALD,BROWN,LARCENY,WC,D,41604.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-9,MCDONALD,BROWN,LARCENY,"WC,EE",D,41604.0,30,0,30,INSTALLED AND USED,35.0,45.0,26.0,1575.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-10,KNOPF,BROWN,NARCOTICS,WC,D,41655.0,30,2,90,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,8700.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,QUEENS,2014-11,KNOPF,BROWN,NARCOTICS,WC,D,41669.0,30,1,60,INSTALLED AND USED,28.0,1.0,19.0,39.0,33.0,29600.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-12,MCDONALD,BROWN,LARCENY,WC,D,41683.0,30,1,60,INSTALLED AND USED,30.0,114.0,35.0,3414.0,14.0,71666.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2014-13,MCDONALD,BROWN,LARCENY,WC,D,41766.0,30,0,30,INSTALLED AND USED,65.0,125.0,223.0,8143.0,432.0,66565.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-23
NEW YORK,QUEENS,2014-14,KNOPF,BROWN,MURDER,"WC,TX",D,41812.0,30,0,30,INSTALLED AND USED,58.0,97.0,331.0,5621.0,294.0,59600.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-23
NEW YORK,RICHMOND,2012-48,LOTT,DONOVAN,NARCOTICS,WC,D,41054.0,30,5,180,INSTALLED AND USED,56.0,89.0,146.0,4992.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-49,COHEN,DONOVAN,NARCOTICS,"WC,TX",D,41061.0,30,4,150,INSTALLED AND USED,133.0,161.0,414.0,21462.0,4477.0,610000.0,53000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-50,LOTT,DONOVAN,NARCOTICS,"WC,TX",D,41082.0,30,2,90,INSTALLED AND USED,86.0,59.0,336.0,5063.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-51,MILLER,DONOVAN,GAMBLING,"WC,TX",D,41110.0,30,2,90,INSTALLED AND USED,28.0,281.0,35.0,7858.0,212.0,73000.0,18400.0,6.0,0.0,0.0,0.0,1.0,3.0,,
NEW YORK,RICHMOND,2012-52,LEVENTHAL,DONOVAN,NARCOTICS,WC,D,41138.0,30,3,120,INSTALLED AND USED,28.0,348.0,23.0,9734.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-53,LOTT,DONOVAN,LARCENY,"WC,TX",D,41152.0,30,0,30,INSTALLED AND USED,28.0,4.0,24.0,117.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-54,CHAMBERS,DONOVAN,LARCENY,"WC,TX",D,41166.0,30,0,30,INSTALLED AND USED,14.0,128.0,37.0,1792.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-55,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41180.0,30,2,90,INSTALLED AND USED,28.0,0.0,2.0,11.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-56,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41180.0,30,2,90,INSTALLED AND USED,56.0,17.0,108.0,965.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-57,HALL,DONOVAN,LARCENY,"WC,TX",D,41186.0,30,1,60,INSTALLED AND USED,140.0,29.0,503.0,4101.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-58,HALL,DONOVAN,GAMBLING,"WC,TX",D,41194.0,30,1,60,INSTALLED AND USED,28.0,149.0,1170.0,4185.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-59,MILLER,DONOVAN,NARCOTICS,"WC,TX",D,41213.0,30,12,390,INSTALLED AND USED,28.0,27.0,40.0,760.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-60,SGROI,DONOVAN,GAMBLING,"WC,TX",D,41213.0,30,0,30,INSTALLED AND USED,22.0,43.0,105.0,936.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-61,DICKERSON,DONOVAN,LARCENY,"WC,TX",D,41222.0,30,0,30,INSTALLED AND USED,28.0,149.0,1170.0,4185.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2012-62,LOTT,DONOVAN,LARCENY,"WC,TX",D,41234.0,30,0,30,INSTALLED AND USED,28.0,47.0,987.0,1321.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-13,AUSTIN,DONOVAN,NARCOTICS,"WC,TX",D,41032.0,30,11,360,INSTALLED AND USED,42.0,36.0,70.0,1493.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-14,COHEN,DONOVAN,NARCOTICS,WC,D,41061.0,30,12,390,INSTALLED AND USED,28.0,105.0,527.0,2935.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-15,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41180.0,30,5,180,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-16,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41180.0,30,6,210,INSTALLED AND USED,137.0,0.0,15.0,45.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-17,BALKIN,DONOVAN,GAMBLING,"WC,TX",D,41180.0,30,4,150,INSTALLED AND USED,28.0,1.0,24.0,28.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-18,HALL,DONOVAN,NARCOTICS,"WC,TX",D,41194.0,30,11,360,INSTALLED AND USED,28.0,32.0,607.0,904.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-19,MILLER,DONOVAN,NARCOTICS,"WC,TX",D,41208.0,30,2,90,INSTALLED AND USED,148.0,177.0,661.0,26187.0,8330.0,691410.0,217810.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-20,SGROI,DONOVAN,NARCOTICS,"WC,TX",D,41213.0,30,4,150,INSTALLED AND USED,59.0,17.0,23.0,1010.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,RICHMOND,2013-21,DICKERSON,DONOVAN,GAMBLING,"WC,TX",D,41222.0,30,1,60,INSTALLED AND USED,22.0,1.0,1.0,15.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,RICHMOND,2013-22,DICKERSON,DONOVAN,LARCENY,"WC,TX",D,41222.0,30,10,330,INSTALLED AND USED,35.0,44.0,10.0,1543.0,1049.0,7000.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-23,DICKERSON,DONOVAN,LARCENY,"WC,TX",D,41222.0,30,1,60,INSTALLED AND USED,107.0,56.0,43.0,5953.0,4463.0,21400.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-24,LOTT,DONOVAN,NARCOTICS,"WC,TX",D,41234.0,30,1,60,INSTALLED AND USED,7.0,3.0,2.0,23.0,5.0,1400.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-25,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41242.0,30,1,60,INSTALLED AND USED,30.0,3.0,20.0,100.0,20.0,3030.0,3000.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-26,FLORIO,DONOVAN,LARCENY,"WC,TX",D,41250.0,30,0,30,INSTALLED AND USED,56.0,588.0,104.0,32940.0,2773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-27,FLORIO,DONOVAN,LARCENY,"WC,TX",D,41250.0,30,10,330,INSTALLED AND USED,56.0,11.0,30.0,600.0,50.0,11200.0,5600.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-28,CHAMBERS,DONOVAN,NARCOTICS,"OM,OO",B,41257.0,30,5,180,INSTALLED AND USED,85.0,52.0,37.0,4447.0,4013.0,17000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-29,CHAMBERS,DONOVAN,NARCOTICS,"WC,TX",D,41257.0,30,13,420,INSTALLED AND USED,79.0,56.0,31.0,4423.0,3983.0,15800.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-30,LOTT,DONOVAN,NARCOTICS,"WC,TX",D,41264.0,30,0,30,INSTALLED AND USED,76.0,16.0,50.0,1200.0,100.0,15200.0,7600.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-31,CHAMBERS,DONOVAN,LARCENY,EE,O,41278.0,30,1,60,INSTALLED AND USED,48.0,6.0,20.0,300.0,25.0,14400.0,9600.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-32,SKELOS,DONOVAN,GAMBLING,"WC,TX",D,41284.0,30,3,120,INSTALLED AND USED,56.0,9.0,25.0,500.0,75.0,11200.0,5600.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-33,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41292.0,30,4,150,INSTALLED AND USED,57.0,487.0,29.0,27777.0,3299.0,11400.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-34,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41292.0,30,1,60,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-35,BALKIN,DONOVAN,NARCOTICS,"WC,TX",D,41292.0,30,1,60,INSTALLED AND USED,30.0,93.0,33.0,2803.0,1174.0,1250.0,1250.0,4.0,0.0,1.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-36,HALL,DONOVAN,LARCENY,EE,O,41306.0,30,7,240,INSTALLED AND USED,64.0,217.0,193.0,13867.0,1007.0,86160.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-37,HALL,DONOVAN,LARCENY,"WC,TX",D,41306.0,30,0,30,INSTALLED AND USED,484.0,112.0,151.0,54059.0,53731.0,96800.0,48400.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-38,HALL,DONOVAN,LARCENY,"WC,TX",D,41306.0,30,1,60,INSTALLED AND USED,267.0,57.0,71.0,15121.0,13913.0,53400.0,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-39,HALL,DONOVAN,GAMBLING,"WC,TX",D,41306.0,30,1,60,INSTALLED AND USED,141.0,60.0,43.0,8529.0,7563.0,28200.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-40,MILLER,DONOVAN,NARCOTICS,"WC,TX",D,41320.0,30,4,150,INSTALLED AND USED,76.0,17.0,55.0,1300.0,100.0,15600.0,7800.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-41,MILLER,DONOVAN,NARCOTICS,"WC,TX",D,41320.0,30,2,90,INSTALLED AND USED,73.0,49.0,29.0,3547.0,3417.0,14600.0,7300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-42,LEVENTHAL,DONOVAN,LARCENY,"WC,TX",D,41331.0,30,0,30,INSTALLED AND USED,43.0,14.0,34.0,600.0,20.0,4300.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-43,LEVENTHAL,DONOVAN,LARCENY,"WC,TX",D,41331.0,30,0,30,INSTALLED AND USED,224.0,22.0,70.0,5000.0,1000.0,44800.0,22400.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-44,LEVENTHAL,DONOVAN,LARCENY,"WC,TX",D,41331.0,30,0,30,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-45,ANGIOLILLO,DONOVAN,LARCENY,"WC,TX",D,41345.0,30,0,30,INSTALLED AND USED,57.0,58.0,29.0,3299.0,2777.0,11400.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-46,ROMAN,DONOVAN,NARCOTICS,"WC,TX",D,41348.0,30,0,30,INSTALLED AND USED,203.0,66.0,41.0,13411.0,12791.0,40600.0,20300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-47,ROMAN,DONOVAN,NARCOTICS,"WC,TX",D,41348.0,30,1,60,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-179,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-48,AUSTIN,DONOVAN,LARCENY,"WC,TX",D,41362.0,30,4,150,INSTALLED AND USED,29.0,8.0,27.0,222.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-179,RELATED TO NO. 2010-386
