filename,Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-52,COHN,KEENEY,NARCOTICS,WC,D,40095.0,30,2,90,INSTALLED AND USED,82.0,15.0,32.0,1270.0,342.0,148700.0,8430.0,8.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-53,COOKE,KEENEY,NARCOTICS,WC,D,40155.0,30,1,60,INSTALLED AND USED,60.0,259.0,706.0,15561.0,1858.0,129231.0,14031.0,33.0,3.0,0.0,1.0,0.0,15.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-54,GRAHAM,BLANCO,NARCOTICS,WC,D,40168.0,30,0,30,INSTALLED AND USED,28.0,127.0,28.0,3562.0,1957.0,72238.0,29678.0,15.0,7.0,0.0,0.0,0.0,7.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-55,COHN,KEENEY,NARCOTICS,WC,D,40176.0,30,0,30,INSTALLED AND USED,21.0,27.0,17.0,574.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-52
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-56,COOKE,BLANCO,NARCOTICS,TX,D,40197.0,30,0,30,INSTALLED AND USED,29.0,118.0,9.0,3420.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-53
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-57,SEITZ,BLANCO,NARCOTICS,"WC,TX",D,40217.0,30,0,30,INSTALLED AND USED,28.0,432.0,1.0,12095.0,964.0,89072.0,3860.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-58,SEITZ,KEENEY,NARCOTICS,WC,D,40235.0,30,0,30,INSTALLED AND USED,13.0,120.0,37.0,1566.0,0.0,7876.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-59,LENARD,BLANCO,NARCOTICS,WC,D,40256.0,30,0,30,INSTALLED AND USED,30.0,17.0,23.0,496.0,496.0,52673.0,1600.0,14.0,0.0,0.0,0.0,0.0,12.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-60,COOKE,KEENEY,NARCOTICS,"WC,TX",D,40287.0,30,0,30,INSTALLED AND USED,29.0,265.0,313.0,7682.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2010-53
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2010-61,UNGARO,WEINSTEIN,NARCOTICS,WC,D,40354.0,30,0,30,INSTALLED AND USED,30.0,1.0,1.0,20.0,15.0,47536.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2011-27,MARTINEZ,BLANCO,NARCOTICS,WC,D,40641.0,30,1,60,INSTALLED AND USED,60.0,4.0,12.0,260.0,74.0,20406.0,5140.0,10.0,0.0,0.0,0.0,0.0,10.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2011-28,MARRA,BROWN,NARCOTICS,WC,D,40700.0,30,1,60,INSTALLED AND USED,60.0,67.0,10.0,4000.0,1000.0,34243.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2011-29,MARTINEZ,BLANCO,NARCOTICS,WC,D,40701.0,30,0,30,INSTALLED AND USED,30.0,9.0,3.0,284.0,59.0,49052.0,4323.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2011-30,MARRA,BROWN,NARCOTICS,WC,D,40746.0,30,3,120,INSTALLED AND USED,120.0,73.0,124.0,8783.0,1743.0,96529.0,9529.0,15.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2011-31,MARRA,BLANCO,NARCOTICS,TX,D,40787.0,30,0,30,INSTALLED AND USED,29.0,3.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2011-30
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2011-32,UNGARO,BLANCO,FRAUD,WC,D,40833.0,30,0,30,INSTALLED AND USED,30.0,17.0,60.0,520.0,520.0,52385.0,1300.0,9.0,1.0,0.0,0.0,1.0,9.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2011-33,UNGARO,BROWN,NARCOTICS,WC,D,40833.0,30,0,30,INSTALLED AND USED,30.0,3.0,7.0,94.0,0.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-34,UNGARO,BROWN,NARCOTICS,WC,D,40847.0,30,1,60,INSTALLED AND USED,60.0,5.0,25.0,272.0,19.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-35,MARRA,BLANCO,NARCOTICS,WO,O,40889.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,8500.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-36,MARRA,BLANCO,NARCOTICS,WC,D,40896.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-37,JORDAN,BURETTA,NARCOTICS,WC,D,40938.0,30,0,30,INSTALLED AND USED,30.0,1.0,2.0,29.0,2.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-38,MARRA,BROWN,NARCOTICS,WO,O,40942.0,30,1,60,INSTALLED AND USED,58.0,5.0,1.0,300.0,0.0,20500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-39,ZLOCH,BROWN,NARCOTICS,"WC,TX",D,40952.0,30,0,30,INSTALLED AND USED,30.0,9.0,10.0,256.0,30.0,15700.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-40,MIDDLEBROOKS,BROWN,NARCOTICS,WC,D,40952.0,30,0,30,INSTALLED AND USED,30.0,56.0,15.0,1692.0,1692.0,67316.0,1316.0,44.0,1.0,0.0,0.0,0.0,43.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-41,MARRA,BROWN,NARCOTICS,WO,O,40962.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,21600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-42,MIDDLEBROOKS,BROWN,NARCOTICS,WC,D,40976.0,30,1,60,INSTALLED AND USED,46.0,44.0,25.0,2013.0,564.0,69200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-43,COHN,BROWN,NARCOTICS,WC,D,41009.0,30,0,30,INSTALLED AND USED,29.0,71.0,113.0,2071.0,175.0,15768.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-44,MIDDLEBROOKS,WEINSTEIN,NARCOTICS,WC,D,41011.0,30,0,30,INSTALLED AND USED,8.0,37.0,15.0,295.0,58.0,6791.0,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-45,UNGARO,BLANCO,CORRUPTION,WC,D,41030.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2012-46,MARRA,BLANCO,NARCOTICS,WC,D,41040.0,30,0,30,INSTALLED AND USED,30.0,150.0,10.0,4500.0,2000.0,19900.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-1,MIDDLEBROOKS,BLANCO,NARCOTICS,WC,D,41165.0,30,3,120,INSTALLED AND USED,120.0,9.0,61.0,1115.0,183.0,61836.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-2,MIDDLEBROOKS,BLANCO,NARCOTICS,"WC,WO",D,41165.0,30,3,120,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-3,COHN,BLANCO,NARCOTICS,"WC,TX",D,41310.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-4,COHN,BLANCO,NARCOTICS,WC,D,41313.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-5,COHN,HULSER,NARCOTICS,WC,D,41313.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-6,COOKE,BLANCO,NARCOTICS,WC,D,41327.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-7,MARRA,HULSER,NARCOTICS,EO,D,41327.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-8,MARRA,O'BRIEN,NARCOTICS,"WC,TX",D,41332.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-9,RYSKAMP,O'BRIEN,NARCOTICS,WC,D,41341.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-10,ROSENBAUM,O'BRIEN,CONSPIRACY,"WC,OO",D,41344.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-11,RYSKAMP,O'BRIEN,NARCOTICS,"WC,TX",D,41347.0,30,0,30,INSTALLED AND USED,29.0,88.0,21.0,2538.0,672.0,36661.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-12,WILLIAMS,BLANCO,NARCOTICS,WC,D,41347.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-13,RYSKAMP,O'BRIEN,NARCOTICS,"WC,TX",D,41347.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-14,HURLEY,BLANCO,NARCOTICS,WC,D,41381.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-15,HURLEY,BLANCO,NARCOTICS,WC,D,41381.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-16,SCOLA,O'BRIEN,NARCOTICS,"WC,TX",D,41387.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-17,ROSENBAUM,O'BRIEN,CONSPIRACY,WC,D,41401.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-18,MIDDLEBROOKS,BLANCO,NARCOTICS,"WC,TX",D,41416.0,30,0,30,INSTALLED AND USED,28.0,145.0,60.0,4053.0,127.0,35401.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-19,MIDDLEBROOKS,BLANCO,NARCOTICS,"WC,TX",D,41416.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-20,SCOLA,BLANCO,CONSPIRACY,"WC,TX",D,41423.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-21,SCOLA,BLANCO,CONSPIRACY,"WC,TX",D,41423.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-22,SCOLA,BLANCO,CONSPIRACY,"WC,TX",D,41423.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-23,UNGARO,BLANCO,NARCOTICS,"WC,TX",D,41428.0,30,1,60,INSTALLED AND USED,56.0,82.0,10.0,4580.0,1256.0,72316.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-24,UNGARO,BITKOWER,NARCOTICS,"WC,TX",D,41429.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-25,UNGARO,O'BRIEN,NARCOTICS,"WC,TX",D,41429.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-26,MARRA,O'BRIEN,CONSPIRACY,"WC,TX",D,41444.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-27,DIMITROULEAS,O'BRIEN,NARCOTICS,"WC,EO",D,41465.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-28,MIDDLEBROOKS,BITKOWER,NARCOTICS,WC,D,41466.0,30,0,30,INSTALLED AND USED,29.0,47.0,21.0,1356.0,384.0,26202.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-29,MIDDLEBROOKS,BITKOWER,NARCOTICS,WC,D,41466.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-30,MOORE,BLANCO,NARCOTICS,WC,D,41481.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-31,ALTONAGA,MCINERNEY,NARCOTICS,WC,D,41487.0,30,0,30,INSTALLED AND USED,4.0,42.0,36.0,170.0,67.0,4434.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-32,ALTONAGA,MCINERNEY,NARCOTICS,WC,D,41487.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-33,MIDDLEBROOKS,BLANCO,NARCOTICS,WC,D,41495.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-34,ALTONAGA,O'BRIEN,NARCOTICS,"WC,OM,TX",D,41499.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-35,ZLOCH,RAMAN,RACKETEERING,"OM,OO",N,41501.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-36,ALTONAGA,O'BRIEN,EXTORTION,WC,D,41505.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-37,MARTINEZ,O'BRIEN,NARCOTICS,WC,D,41520.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-38,ALTONAGA,O'BRIEN,NARCOTICS,WC,D,41526.0,30,0,30,INSTALLED AND USED,4.0,146.0,13.0,585.0,233.0,3960.0,520.0,4.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-39,ROSENBAUM,BLANCO,CONSPIRACY,WC,D,41527.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-40,ROSENBAUM,BLANCO,CONSPIRACY,WC,D,41527.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-41,ROSENBAUM,BLANCO,CONSPIRACY,"WC,OO",D,41527.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-42,ZLOCH,O'BRIEN,NARCOTICS,WC,D,41537.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-43,ALTONAGA,O'BRIEN,NARCOTICS,"WC,TX",D,41542.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-44,ROSENBAUM,BLANCO,CONSPIRACY,"WC,OO,EO",D,41544.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-45,ROSENBAUM,BLANCO,NARCOTICS,"WC,TX",D,41547.0,30,0,30,INSTALLED AND USED,29.0,66.0,116.0,1906.0,382.0,37618.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-46,ROSENBAUM,O'BRIEN,NARCOTICS,WC,D,41563.0,30,3,120,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"FLORIDA, SOUTHERN",2013-47,MORENO,BLANCO,NARCOTICS,"WC,TX",D,41575.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2011-7,CORRIGAN,BROWN,NARCOTICS,WC,D,40547.0,30,0,30,INSTALLED AND USED,20.0,1.0,4.0,18.0,5.0,26440.0,1600.0,60.0,0.0,0.0,0.0,0.0,46.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2011-8,TREADWELL,BROWN,NARCOTICS,"WC,TX",D,40696.0,30,1,60,INSTALLED AND USED,58.0,151.0,68.0,8772.0,108.0,16281.0,2225.0,56.0,0.0,0.0,0.0,0.0,10.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2011-9,SANDS,BROWN,NARCOTICS,WC,D,40703.0,30,1,60,INSTALLED AND USED,48.0,164.0,14.0,7854.0,199.0,61844.0,2228.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2011-10,SANDS,WEINSTEIN,NARCOTICS,"WC,TX",D,40718.0,30,0,30,INSTALLED AND USED,30.0,101.0,15.0,3020.0,118.0,14900.0,8000.0,7.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2011-11,SANDS,BROWN,NARCOTICS,TX,D,40738.0,30,0,30,INSTALLED AND USED,18.0,95.0,11.0,1713.0,221.0,24584.0,2228.0,7.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2012-12,TREADWELL,BLANCO,NARCOTICS,WC,D,41110.0,30,0,30,INSTALLED AND USED,29.0,38.0,20.0,1099.0,41.0,2110.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2013-1,TREADWELL,HULSER,NARCOTICS,WC,D,41239.0,30,1,60,INSTALLED AND USED,59.0,267.0,35.0,15778.0,3842.0,6330.0,6330.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2013-2,TREADWELL,HULSER,NARCOTICS,WC,D,41264.0,30,0,30,INSTALLED AND USED,30.0,98.0,10.0,2944.0,154.0,2110.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2013-3,SANDS,BITKOWER,NARCOTICS,WC,D,41369.0,30,2,90,INSTALLED AND USED,86.0,150.0,95.0,12932.0,640.0,113292.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2013-4,ROYAL,O'BRIEN,NARCOTICS,"WC,TX",D,41400.0,30,1,60,INSTALLED AND USED,41.0,40.0,68.0,1640.0,938.0,52172.0,1250.0,4.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, MIDDLE",2013-5,ROYAL,O'BRIEN,NARCOTICS,WC,D,41400.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, NORTHERN",2008-27,"PANNELL, JR.",BLANCO,NARCOTICS,WC,D,39647.0,30,1,60,INSTALLED AND USED,60.0,59.0,13.0,3569.0,999.0,268000.0,18000.0,31.0,0.0,0.0,4.0,0.0,27.0,
2013-sheet-0.csv,"GEORGIA, NORTHERN",2008-28,CARNES,BLANCO,NARCOTICS,WC,D,39673.0,30,0,30,INSTALLED AND USED,30.0,72.0,9.0,2164.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2008-27
2013-sheet-0.csv,"GEORGIA, NORTHERN",2008-29,"BATTEN, SR.",BLANCO,NARCOTICS,WC,D,39714.0,30,2,90,INSTALLED AND USED,76.0,73.0,25.0,5530.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2008-27
2013-sheet-0.csv,"GEORGIA, NORTHERN",2008-30,"BATTEN, SR.",BLANCO,NARCOTICS,WC,D,39714.0,30,1,60,INSTALLED AND USED,60.0,38.0,11.0,2257.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2008-27
2013-sheet-0.csv,"GEORGIA, NORTHERN",2008-31,"BATTEN, SR.",BLANCO,NARCOTICS,WC,D,39714.0,30,2,90,INSTALLED AND USED,76.0,73.0,25.0,5530.0,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2008-27
2013-sheet-0.csv,"GEORGIA, NORTHERN",2008-32,COOPER,BLANCO,NARCOTICS,WC,D,39786.0,30,0,30,INSTALLED AND USED,16.0,77.0,7.0,1232.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2008-27
2013-sheet-0.csv,"GEORGIA, NORTHERN",2010-45,"THRASH, JR.",BLANCO,NARCOTICS,WC,D,40336.0,30,2,90,INSTALLED AND USED,90.0,141.0,456.0,12658.0,558.0,117959.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, NORTHERN",2010-46,STORY,BLANCO,NARCOTICS,WC,D,40367.0,30,0,30,INSTALLED AND USED,29.0,60.0,25.0,1734.0,30.0,33421.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, NORTHERN",2011-26,"BATTEN, SR.",BLANCO,NARCOTICS,WC,D,40610.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-sheet-0.csv,"GEORGIA, NORTHERN",2011-27,JONES,BROWN,CONSPIRACY,WC,D,40673.0,30,4,150,INSTALLED AND USED,150.0,261.0,307.0,39204.0,13871.0,183927.0,9771.0,8.0,0.0,0.0,0.0,0.0,8.0,
