Year,Age,ASFR_jp,ASFR_us
2010,32,0.09777,0.09804
2010,33,0.08938,0.08858
2010,34,0.07934,0.07846
2010,35,0.06870,0.06809
2010,36,0.05795,0.05651
2010,37,0.04496,0.04500
2010,38,0.03447,0.03593
2010,39,0.02552,0.02751
2010,40,0.01725,0.01995
2010,41,0.01081,0.01360
2010,42,0.00634,0.00884
2010,43,0.00317,0.00531
2010,44,0.00138,0.00286
2010,45,0.00057,0.00155
2010,46,0.00024,0.00080
2010,47,0.00007,0.00042
2010,48,0.00006,0.00025
2010,49,0.00003,0.00014
2010,50,0.00001,0.00012
2010,51,0.00001,0.00008
2010,52,0.00000,0.00003
2010,53,0.00000,0.00001
2010,54,0.00000,0.00000
2010,55,0.00000,0.00000
2011,12,0.00000,0.00005
2011,13,0.00001,0.00030
2011,14,0.00007,0.00161
2011,15,0.00034,0.00578
2011,16,0.00129,0.01406
2011,17,0.00325,0.02602
2011,18,0.00590,0.04318
2011,19,0.01189,0.06444
2011,20,0.01854,0.07509
2011,21,0.02564,0.08007
2011,22,0.03222,0.08650
2011,23,0.04124,0.09080
2011,24,0.05230,0.09476
2011,25,0.06335,0.10000
2011,26,0.07692,0.10366
2011,27,0.08906,0.10805
2011,28,0.09797,0.11118
2011,29,0.10554,0.11213
2011,30,0.10547,0.10881
2011,31,0.10377,0.10485
2011,32,0.09824,0.09718
2011,33,0.08990,0.08970
2011,34,0.08162,0.07953
2011,35,0.07007,0.06904
2011,36,0.05858,0.05730
2011,37,0.04673,0.04628
2011,38,0.03566,0.03586
2011,39,0.02655,0.02779
2011,40,0.01820,0.02003
2011,41,0.01148,0.01378
2011,42,0.00650,0.00873
2011,43,0.00348,0.00532
2011,44,0.00152,0.00291
2011,45,0.00062,0.00157
2011,46,0.00025,0.00081
2011,47,0.00008,0.00041
2011,48,0.00005,0.00026
2011,49,0.00003,0.00015
2011,50,0.00002,0.00013
2011,51,0.00002,0.00008
2011,52,0.00000,0.00003
2011,53,0.00000,0.00001
2011,54,0.00000,0.00000
2011,55,0.00001,0.00000
2012,12,0.00000,0.00004
2012,13,0.00001,0.00028
2012,14,0.00009,0.00149
2012,15,0.00031,0.00537
2012,16,0.00138,0.01288
2012,17,0.00324,0.02370
2012,18,0.00575,0.04033
2012,19,0.01102,0.06192
2012,20,0.01750,0.07283
2012,21,0.02426,0.07787
2012,22,0.03050,0.08383
2012,23,0.03845,0.08776
2012,24,0.04926,0.09363
2012,25,0.06134,0.09824
2012,26,0.07525,0.10282
2012,27,0.08824,0.10728
2012,28,0.09883,0.11080
2012,29,0.10629,0.11200
2012,30,0.10742,0.11103
2012,31,0.10422,0.10572
2012,32,0.10029,0.09805
2012,33,0.09238,0.08879
2012,34,0.08345,0.08079
2012,35,0.07343,0.06997
2012,36,0.06166,0.05812
2012,37,0.04874,0.04693
2012,38,0.03806,0.03698
2012,39,0.02853,0.02839
2012,40,0.01977,0.02050
2012,41,0.01268,0.01387
2012,42,0.00712,0.00891
2012,43,0.00376,0.00540
2012,44,0.00183,0.00312
2012,45,0.00074,0.00164
2012,46,0.00023,0.00088
2012,47,0.00009,0.00045
2012,48,0.00005,0.00024
2012,49,0.00004,0.00015
2012,50,0.00001,0.00013
2012,51,0.00002,0.00008
2012,52,0.00001,0.00003
2012,53,0.00001,0.00001
2012,54,0.00001,0.00000
2012,55,0.00000,0.00000
2013,12,0.00000,0.00003
2013,13,0.00001,0.00022
2013,14,0.00008,0.00126
2013,15,0.00032,0.00465
2013,16,0.00131,0.01107
2013,17,0.00323,0.02094
2013,18,0.00597,0.03648
2013,19,0.01125,0.05746
2013,20,0.01675,0.06961
2013,21,0.02373,0.07525
2013,22,0.02970,0.08179
2013,23,0.03735,0.08562
2013,24,0.04697,0.09075
2013,25,0.05920,0.09681
2013,26,0.07349,0.10138
2013,27,0.08750,0.10647
2013,28,0.09888,0.10961
2013,29,0.10807,0.11240
2013,30,0.10878,0.11099
2013,31,0.10722,0.10790
2013,32,0.10075,0.09916
2013,33,0.09458,0.08987
2013,34,0.08677,0.08071
2013,35,0.07740,0.07147
2013,36,0.06521,0.05925
2013,37,0.05184,0.04784
2013,38,0.04017,0.03743
2013,39,0.03068,0.02897
2013,40,0.02123,0.02095
2013,41,0.01354,0.01441
2013,42,0.00805,0.00906
2013,43,0.00415,0.00550
2013,44,0.00194,0.00307
2013,45,0.00077,0.00180
2013,46,0.00029,0.00091
2013,47,0.00011,0.00046
2013,48,0.00006,0.00026
2013,49,0.00003,0.00017
2013,50,0.00002,0.00015
2013,51,0.00003,0.00009
2013,52,0.00001,0.00004
2013,53,0.00001,0.00001
2013,54,0.00000,0.00000
2013,55,0.00000,0.00000
2014,12,0.00000,0.00004
2014,13,0.00001,0.00019
2014,14,0.00007,0.00112
2014,15,0.00033,0.00396
2014,16,0.00125,0.00990
2014,17,0.00332,0.01884
2014,18,0.00594,0.03368
2014,19,0.01136,0.05374
2014,20,0.01683,0.06693
2014,21,0.02256,0.07366
2014,22,0.02851,0.08095
2014,23,0.03570,0.08477
2014,24,0.04470,0.08952
2014,25,0.05683,0.09559
2014,26,0.07072,0.10178
2014,27,0.08482,0.10708
2014,28,0.09779,0.11173
2014,29,0.10657,0.11391
2014,30,0.10855,0.11373
2014,31,0.10781,0.11144
2014,32,0.10234,0.10378
2014,33,0.09405,0.09306
2014,34,0.08816,0.08366
2014,35,0.07710,0.07318
2014,36,0.06649,0.06180
2014,37,0.05439,0.04941
2014,38,0.04181,0.03884
2014,39,0.03202,0.03000
2014,40,0.02248,0.02169
2014,41,0.01411,0.01456
2014,42,0.00857,0.00952
2014,43,0.00453,0.00555
2014,44,0.00209,0.00324
2014,45,0.00080,0.00175
2014,46,0.00034,0.00095
2014,47,0.00013,0.00051
2014,48,0.00007,0.00027
2014,49,0.00005,0.00019
2014,50,0.00002,0.00017
2014,51,0.00002,0.00010
2014,52,0.00001,0.00004
2014,53,0.00001,0.00001
2014,54,0.00000,0.00000
2014,55,0.00001,0.00000
