Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
"TEXAS, NORTHERN",2017-25,KINKEADE,,NARCOTICS,"WC,TX",D,42857.0,30.0,1.0,60.0,INSTALLED AND USED,47.0,45.0,62,"2,153",681,30834.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2017-26,MCBRYDE,,CONSPIRACY,WC,D,42893.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,80.0,97,"2,419","2,226",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-19,RELATED TO NO. 2017-19
"TEXAS, NORTHERN",2017-27,KINKEADE,,NARCOTICS,"WC,TX",D,42913.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,40.0,62,"1,211",462,21750.0,1282.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2017-28,BOYLE,,NARCOTICS,WC,D,42948.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,7.0,5,138,22,1600.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2017-29,BOYLE,,NARCOTICS,"WC,TX",D,42972.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,24.0,56,736,402,25498.0,3200.0,3.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2017-30,BOYLE,HULSER,NARCOTICS,"WC,TX",D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, NORTHERN",2017-31,CUMMINGS,HULSER,DRUGS - ILLEGAL,"WC,TX",D,42905.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, NORTHERN",2017-32,FITZWATER,,NARCOTICS,"WC,TX",D,42986.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2012-120,MARMELEJO,,NARCOTICS,"WC,TX",D,40963.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,0.0,0,0,0,35401.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2012-121,SALDANA,,NARCOTICS,WC,D,41068.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,22668.0,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-392,SALDANA,,NARCOTICS,WC,D,41822.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,26110.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-468,LAKE,,NARCOTICS,"WC,TX",D,42034.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,73.0,134,"1,627",698,26395.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-469,HOYT,,NARCOTICS,EO,D,42027.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,26.0,6,768,148,27694.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-470,TAGLE,,NARCOTICS,WC,D,42206.0,30.0,1.0,60.0,INSTALLED AND USED,55.0,0.0,0,0,0,52694.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-471,OLVERA,,NARCOTICS,"WC,TX",D,42311.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,25642.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-390,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42404.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,114.0,59,"3,312","1,018",27642.0,1400.0,2.0,0.0,0.0,0.0,0.0,1.0,,
"TEXAS, SOUTHERN",2016-391,ROSENTHAL,,NARCOTICS,"WC,TX",D,42426.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,26341.0,325.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-392,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42411.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,69.0,131,"4,046","1,922",54098.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-393,CRANE,,NARCOTICS,"WC,TX",D,42444.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,25625.0,625.0,7.0,0.0,0.0,0.0,0.0,7.0,,
"TEXAS, SOUTHERN",2016-394,ALVAREZ,,NARCOTICS,"WC,TX",D,42478.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,0.0,0,0,0,27601.0,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-395,MILLER,,NARCOTICS,"WC,TX",D,42487.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,24.0,6,363,40,26641.0,625.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-396,ELLISON,,NARCOTICS,TX,D,42487.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-397,RELATED TO NO. 2016-397
"TEXAS, SOUTHERN",2016-397,ELLISON,,NARCOTICS,WC,D,42453.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,0,0,0,109360.0,2572.0,15.0,0.0,0.0,0.0,0.0,1.0,,
"TEXAS, SOUTHERN",2016-398,GILMORE,,NARCOTICS,WC,D,42487.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,124.0,54,"3,623",966,27716.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-399,MILLER,,NARCOTICS,WC,D,42514.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,14.0,4,112,23,27900.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-400,ALVAREZ,,NARCOTICS,WC,D,42489.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,26641.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-401,HINOJOSA,,NARCOTICS,TX,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-402,
"TEXAS, SOUTHERN",2016-402,HINOJOSA,,NARCOTICS,WC,D,42412.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,0,0,0,53732.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-403,"HANKS, JR.",,NARCOTICS,"WC,TX",D,42506.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,23200.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-404,HUGHES,,NARCOTICS,"WC,TX",D,42536.0,30.0,0.0,30.0,INSTALLED AND USED,6.0,0.0,0,0,0,26848.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-405,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42486.0,30.0,1.0,60.0,INSTALLED AND USED,44.0,110.0,102,"4,873","1,692",53282.0,1250.0,5.0,0.0,0.0,0.0,0.0,5.0,,
"TEXAS, SOUTHERN",2016-406,ALVAREZ,,NARCOTICS,"WC,TX",D,42542.0,30.0,0.0,30.0,INSTALLED AND USED,9.0,0.0,0,0,0,25773.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-407,HUGHES,,NARCOTICS,WC,D,42531.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,207.0,57,"6,014",550,28216.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-408,"HANKS, JR.",,NARCOTICS,"WC,TX",D,42558.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,0.0,0,0,0,26641.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-409,"HANKS, JR.",,NARCOTICS,"WC,TX",D,42566.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,9.0,9,123,28,11239.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-410,BENNETT,,NARCOTICS,WC,D,42572.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,26.0,28,809,138,27716.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-411,SALDANA,,NARCOTICS,TX,D,42587.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,346.0,29,"4,500",780,5500.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-412,"HITTNER, JR.",,NARCOTICS,"WC,TX",D,42576.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,24166.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-413,LAKE,,NARCOTICS,"WC,TX",D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,15.0,124,413,127,26658.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-414,ALVAREZ,,NARCOTICS,WC,D,42458.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,0.0,0,0,0,106636.0,2572.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-415,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42591.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,184.0,289,"5,540","3,090",37885.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-405
"TEXAS, SOUTHERN",2016-416,HARMON,,NARCOTICS,"WC,TX",D,42620.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,1.0,0,8,0,8687.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-417,ELLISON,,NARCOTICS,WC,D,42599.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,54.0,20,"1,620",338,27394.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-418,SALDANA,,NARCOTICS,TX,D,42622.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,18.0,5,400,97,9000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-419,ALVAREZ,,NARCOTICS,"WC,TX",D,42613.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,26370.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-420,HARMON,,NARCOTICS,"WC,TX",D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,11.0,19.0,14,213,139,12170.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-421,HARMON,,NARCOTICS,"WC,TX",D,42620.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,95.0,230,"2,860",753,106632.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-422,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42640.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,40.0,289,563,338,3026.0,1700.0,5.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-423,LAKE,,NARCOTICS,"WC,TX",D,42594.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,45986.0,3400.0,12.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-424,SALDANA,,NARCOTICS,"WC,TX",D,42628.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,62.0,228,"1,883",468,27616.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-425,HARMON,,NARCOTICS,"WC,TX",D,42632.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,25725.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-423
"TEXAS, SOUTHERN",2016-426,HARMON,,NARCOTICS,WC,D,42639.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,36.0,84,"1,084",260,29270.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-427,HARMON,,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,12731.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-428,LAKE,,NARCOTICS,"WC,TX",D,42608.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,90.0,45,"5,407","1,725",50512.0,3400.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-429,HARMON,,NARCOTICS,"WC,TX",D,42625.0,30.0,1.0,60.0,INSTALLED AND USED,45.0,0.0,0,0,0,33978.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-437
"TEXAS, SOUTHERN",2016-430,ROSENTHAL,,NARCOTICS,"WC,TX",D,42643.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,6,115,27,28516.0,2500.0,7.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-431,MILLER,,NARCOTICS,"WC,TX",D,42664.0,30.0,0.0,30.0,INSTALLED AND USED,9.0,4.0,5,43,22,16383.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-432,ROSENTHAL,,NARCOTICS,WC,D,42643.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,28212.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-433,LAKE,,NARCOTICS,"WC,TX",D,42648.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,26666.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-434,LAKE,,NARCOTICS,"WC,TX",D,42597.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,49024.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-435,LAKE,,NARCOTICS,"WC,TX",D,42647.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,304.0,145,"9,133","2,670",14995.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-436,LAKE,,NARCOTICS,"WC,TX",D,42585.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,235.0,258,"14,124","3,493",50075.0,4350.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-437,HARMON,,NARCOTICS,"WC,TX",D,42661.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,27.0,10,787,236,28420.0,642.0,3.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-438,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42678.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,132.0,30,"1,327",776,25968.0,643.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-439,HARMON,,NARCOTICS,"WC,TX",D,42684.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,0.0,0,0,0,12170.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-440,HARMON,,NARCOTICS,"WC,TX",D,42664.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,104.0,47,"3,126",286,24077.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-441,HARMON,,NARCOTICS,"WC,TX",D,42633.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,64.0,33,"3,865",565,53316.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-442,HARMON,,NARCOTICS,WC,D,42614.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,39.0,187,"2,245",221,52502.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-443,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42675.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,54.0,74,"1,483",457,27344.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-444,ELLISON,,NARCOTICS,"WC,TX",D,42677.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,27716.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-445,HARMON,HULSER,CONSPIRACY,"WC,WS,TX","D,H",42683.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,,,,,12779.0,0.0,,,,,,,,
"TEXAS, SOUTHERN",2016-446,ELLISON,,NARCOTICS,"WC,TX",D,42682.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,26.0,155,806,226,55432.0,3400.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-447,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42697.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,17.0,12,263,178,14071.0,2500.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-448,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42691.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,113.0,35,"3,392","1,478",27344.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2016-449,ELLISON,,NARCOTICS,"WC,TX",D,42692.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,17.0,18,534,329,24277.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-68,OLVERA,,NARCOTICS,"WC,TX",D,42689.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,54050.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-69,GILMORE,,NARCOTICS,"WC,TX",D,42726.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,83148.0,5100.0,5.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-70,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42753.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,8.0,5,43,26,6100.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-71,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42761.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,142.0,3,"1,710",354,10372.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-72,MILLER,,NARCOTICS,TX,D,42762.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,26.0,35,625,576,15600.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-73,GARCIA MARMOLEJO,,CONSPIRACY,EO,R,42788.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,0.0,,0,,27924.0,13005.0,0.0,,,,,,,
"TEXAS, SOUTHERN",2017-74,GARCIA MARMOLEJO,,CONSPIRACY,EO,R,42788.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,1.0,,5,,39615.0,625.0,0.0,,,,,,,
"TEXAS, SOUTHERN",2017-75,GARCIA MARMOLEJO,,CONSPIRACY,EO,R,42788.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,1.0,,5,,44087.0,17153.0,0.0,,,,,,,
"TEXAS, SOUTHERN",2017-76,CRANE,,NARCOTICS,WC,D,42781.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,8.0,3,109,10,26432.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-77,ELLISON,,NARCOTICS,"WC,TX",D,42670.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,146.0,917,"13,214","2,256",297434.0,17525.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-78,MILLER,,NARCOTICS,"WC,TX",D,42762.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,143.0,329,"4,318",960,43855.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-79,HUGHES,,NARCOTICS,WC,D,42772.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,144.0,10,"4,322",545,27395.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-80,HUGHES,,NARCOTICS,TX,D,42804.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,144.0,10,"4,322",545,27395.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-81,"HANKS, JR.",,NARCOTICS,WC,D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,40.0,79,"1,220",275,61234.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-82,LAKE,,NARCOTICS,"WC,TX",D,42832.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,0.0,0,0,0,13614.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-83,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42821.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,37903.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-84,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42831.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,98.0,20,"2,957",170,27322.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-85,BENNETT,,EXTORTION,WC,D,42579.0,30.0,8.0,270.0,INSTALLED AND USED,270.0,153.0,910,"41,446","8,273",1165355.0,7380.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-86,OLVERA,,NARCOTICS,"WC,TX",D,42809.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,56834.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-87,SALDANA,,NARCOTICS,"WC,TX",D,42846.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,28097.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-88,HUGHES,,NARCOTICS,WC,D,42776.0,30.0,2.0,90.0,INSTALLED AND USED,74.0,18.0,89,"1,352",474,73613.0,5100.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-89,HUGHES,,NARCOTICS,WC,D,42863.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,22.0,55,666,72,43638.0,4043.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-90,HARMON,,NARCOTICS,"WC,TX",D,42867.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,88.0,55,"2,125",596,27691.0,3143.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-91,HARMON,,NARCOTICS,WC,D,42872.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,171.0,37,"5,150",874,27860.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-92,HARMON,,NARCOTICS,"WC,TX",D,42871.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,26432.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-93,GONZALES RAMOS,,NARCOTICS,"WC,TX",D,42860.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,50.0,153,"2,994",886,53250.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-94,SALDANA,,NARCOTICS,"WC,TX",D,42902.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,28817.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-95,ELLISON,,CORRUPTION,WC,D,42907.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,143.0,95,"4,303",255,32122.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-96,CRANE,,NARCOTICS,WC,D,42858.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,64.0,88,"3,893",581,35196.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-97,ELLISON,,NARCOTICS,WC,D,42905.0,30.0,1.0,60.0,INSTALLED AND USED,43.0,100.0,28,"4,329",218,54385.0,2120.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-98,LAKE,,COERCION,WC,H,42829.0,30.0,2.0,90.0,INSTALLED AND USED,89.0,68.0,121,"6,130","2,139",263533.0,6001.0,13.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-99,HARMON,,NARCOTICS,"WC,TX",D,42927.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,256.0,23,"7,700",487,56089.0,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-100,HARMON,,BRIBERY,WC,D,42885.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,35.0,100,"2,158",0,62423.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-101,MILLER,,NARCOTICS,"WC,TX",D,42949.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,53099.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-102,GILMORE,,RACKETEERING,WC,D,42927.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,119.0,525,"7,190",423,121833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2017-103,MILLER,,CONSPIRACY,WC,D,42951.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-104,ELLISON,HULSER,CORRUPTION,WC,D,42907.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-105,"HANKS, JR.",,$LAUNDERING,"WC,TX",D,42929.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-106,SALDANA,,DRUGS - ILLEGAL,"WC,TX",D,42906.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
